genre,category,title,year,distribution,description,url,cover_photo
Biography,Hollywood,Operation Finale,2018,BluRay,"Director Chris Weitz's historical thriller is based on the story of how a group of Israeli secret agents arrested notorious SS officer Adolf Eichmann - the man who masterminded the ""Final Solution"" - in Argentina. Oscar Isaac plays the legendary Mossad agent Peter Malkin, while Ben Kingsley plays…...<more>",https://fzmovies.net/movie-Operation%20Finale--hmp4.htm,https://fzmovies.net/imdb_images/Operation.Finale.2018.jpg
Action,Hollywood,Avatar The Way of Water,2022,BluRay,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home.Tags : sequel | second part | jungle | ocean...<more>",https://fzmovies.net/movie-Avatar%20The%20Way%20of%20Water--hmp4.htm,https://fzmovies.net/imdb_images/Avatar.The.Way.of.Water.2022.jpg
Biography,Hollywood,Hamilton,2020,WEB-DL,"""Hamilton"" is the story of America then, told by America now. Featuring a score that blends hip-hop, jazz, R&B and Broadway, ""Hamilton"" has taken the story of American founding father Alexander Hamilton and created a revolutionary moment in theatre-a musical that has had a profound impact on…...<more>",https://fzmovies.net/movie-Hamilton--hmp4.htm,https://fzmovies.net/imdb_images/Hamilton.2020.jpg
Drama,Hollywood,The Courier 2019,2019,BluRay,A courier in London discovers that one of the packages she's transporting is a bomb.,https://fzmovies.net/movie-The%20Courier%202019--hmp4.htm,https://fzmovies.net/imdb_images/The.Courier.2019.jpg
Romance,Hollywood,Emmanuelle Queen of the Galaxy,1993,BluRay,"In the series ""Emmanuelle in Space"", Krista plays the lead role of Emmanuelle-an earth woman chosen by a group of space travelers to teach them about love, and human sexuality. Emmanuelle takes the aliens to such places as Las Vegas, Egypt, and Asia to teach them the wonders about sexuality. While doing this she forms a bond with the leader, Haffron, who falls in love with her. ...<more>",https://fzmovies.net/movie-Emmanuelle%20Queen%20of%20the%20Galaxy--hmp4.htm,https://fzmovies.net/imdb_images/Emmanuelle%20Queen%20of%20the%20Galaxy.jpg
Crime,Hollywood,The Postcard Killings,2020,BluRay,"New York detective Jacob Kanon has a daughter. A beautiful, talented daughter who is brutally murdered as she honeymoons in blissful ignorance. Soon after, the strangest of postcards arrives on the desk of Swedish art critic Dessie Larsson... Across Europe, couples are being ruthlessly butchered in…...<more>",https://fzmovies.net/movie-The%20Postcard%20Killings--hmp4.htm,https://fzmovies.net/imdb_images/The.Postcard.Killings.2020.jpg
Adventure,Hollywood,Titanic,1997,BluRay,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fianc�, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning. ...<more>",https://fzmovies.net/movie-Titanic--hmp4.htm,https://fzmovies.net/imdb_images/Titanic.jpg
Animation,Hollywood,Wish 2023,2023,WEBRip,A young girl named Asha wishes on a star and gets a more direct answer than she bargained for when a trouble-making star comes down from the sky to join her.Tags : cgi animation | magic...<more>,https://fzmovies.net/movie-Wish%202023--hmp4.htm,https://fzmovies.net/imdb_images/Wish.2023.jpg
Action,Hollywood,Avengers - Endgame,2019,BluRay,"The grave course of events set in motion by Thanos that wiped out half the universe and fractured the Avengers ranks compels the remaining Avengers to take one final stand in Marvel Studios' grand conclusion to twenty-two films, Avengers: Endgame....<more>",https://fzmovies.net/movie-Avengers%20-%20Endgame--hmp4.htm,https://fzmovies.net/imdb_images/Avengers.Endgame.2019.jpg
Animation,Hollywood,Kingsglaive Final Fantasy XV,2016,BluRay,"King Regis, who oversees the land of Lucis, commands his army of soldiers to protect the kingdom from the Niflheim empire's plans to steal the sacred crystal which gives Lucis its magic and power. ...<more>",https://fzmovies.net/movie-Kingsglaive%20Final%20Fantasy%20XV--hmp4.htm,https://fzmovies.net/imdb_images/Kingsglaive.Final.Fantasy.XV.2016.jpg
Crime,Hollywood,Ninja,2009,BluRay,"A westerner named Casey, studying Ninjutsu in Japan, is asked by the Sensei to return to New York to protect the legendary Yoroi Bitsu, an armored chest that contains the weapons of the last Koga Ninja....<more>",https://fzmovies.net/movie-Ninja--hmp4.htm,https://fzmovies.net/imdb_images/Ninja.2009.jpg
Action,Hollywood,The Dragon Unleashed,2018,BRRip,"A martial artist, trained by the military to become an assassin, begins to question himself after killing someone who didn't deserve to die. He now must face not only his demons, but his former boss and his goons by using a combination of firepower and his martial arts prowess. Written by Ninja01...<more>",https://fzmovies.net/movie-The%20Dragon%20Unleashed--hmp4.htm,https://fzmovies.net/imdb_images/The.Dragon.Unleashed.2019.jpg
Horror,Hollywood,Scream 2022,2022,BluRay,"Twenty-five years after the original series of murders in Woodsboro, a new Ghostface emerges, and Sidney Prescott must return to uncover the truth.Tags : masked killer...<more>",https://fzmovies.net/movie-Scream%202022--hmp4.htm,https://fzmovies.net/imdb_images/Scream.2022.jpg
Biography,Hollywood,Blow,2001,BluRay,"The story of George Jung, the man who established the American cocaine market in the 1970s.",https://fzmovies.net/movie-Blow--hmp4.htm,https://fzmovies.net/imdb_images/Blow.2001.jpg
Horror,Hollywood,Wrong Turn 4 - Bloody Beginnings,2011,BluRay,"Follows a group of friends that decide to go snowmobiling during their winter break. They make a ""wrong turn"", getting lost in a storm, and seek shelter in an abandoned sanatorium. They are completely isolated by the storm and are thankful they can get out of the elements. But the sanatorium has a troubled past, and some of its former patients still reside there and are not happy about the intrusion. In a deadly game of cat and mouse, the college kids must fight to survive the night. ...<more>",https://fzmovies.net/movie-Wrong%20Turn%204%20-%20Bloody%20Beginnings--hmp4.htm,https://fzmovies.net/imdb_images/Wrong%20Turn%204.jpg
Action,Hollywood,Spider Man Far from Home,2019,BluRay,"Following the events of Avengers: Endgame, Spider-Man must step up to take on new threats in a world that has changed forever. Tags : vacation...<more>",https://fzmovies.net/movie-Spider%20Man%20Far%20from%20Home--hmp4.htm,https://fzmovies.net/imdb_images/Spider.Man.Far.From.Home.2019.jpg
Comedy,Hollywood,Rush Hour 3,2007,BluRay,"After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders. ...<more>",https://fzmovies.net/movie-Rush%20Hour%203--hmp4.htm,https://fzmovies.net/imdb_images/Rush.Hour.3.2007.jpg
Comedy,Hollywood,Girls Trip 2017,2017,BluRay,"When four lifelong friends travel to New Orleans for the annual Essence Festival, sisterhoods are rekindled, wild sides are rediscovered, and there's enough dancing, drinking, brawling, and romancing to make the Big Easy blush....<more>",https://fzmovies.net/movie-Girls%20Trip%202017--hmp4.htm,https://fzmovies.net/imdb_images/Girls.Trip.2017.jpg
Drama,Hollywood,Baywatch 2017,2017,BluRay,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",https://fzmovies.net/movie-Baywatch%202017--hmp4.htm,https://fzmovies.net/imdb_images/Baywatch.2017.jpg
Comedy,Hollywood,The Girl Next Door,2004,BluRay,A teenager's dreams come true when a former porn star moves in next door and they fall in love.,https://fzmovies.net/movie-The%20Girl%20Next%20Door--hmp4.htm,https://fzmovies.net/imdb_images/The.Girl.Next.Door.2004.jpg
Drama,Hollywood,Inside Out,2015,BluRay,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house and school....<more>",https://fzmovies.net/movie-Inside%20Out--hmp4.htm,https://fzmovies.net/imdb_images/Inside.Out.2015.jpg
Crime,Hollywood,Most Wanted,2020,BluRay,"Ex heroin junkie, Daniel Léger, gets involved in a drug deal with the wrong people for the wrong reasons. When the deal goes sour, Daniel gets thrown into a Thai prison and slapped with a 100-year sentence. While he tries to survive his Bangkok incarceration, the news of his conviction captures…Tags : thailand...<more>",https://fzmovies.net/movie-Most%20Wanted--hmp4.htm,https://fzmovies.net/imdb_images/Most.Wanted.2020.jpg
Adventure,Hollywood,Guardians of the Galaxy,2014,BluRay,A group of space criminals must work together to stop the fanatical villain Ronan the Accuser from destroying the galaxy.,https://fzmovies.net/movie-Guardians%20of%20the%20Galaxy--hmp4.htm,https://fzmovies.net/imdb_images/Guardians.Of.The.Galaxy.2014.jpg
Family,Hollywood,The Secret Life of Pets,2016,BluRay,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",https://fzmovies.net/movie-The%20Secret%20Life%20of%20Pets--hmp4.htm,https://fzmovies.net/imdb_images/The.Secret.Life.Of.Pets.2016.jpg
Drama,Hollywood,Law Abiding Citizen,2009,BluRay,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal....<more>,https://fzmovies.net/movie-Law%20Abiding%20Citizen--hmp4.htm,https://fzmovies.net/imdb_images/Law.Abiding.Citizen.2009.jpg
Crime,Hollywood,Paper Soldiers,2002,DVDRip,"Paper Soldiers follows an overeager burglar named Shawn (Kevin Hart) through the ups and downs of his short, stressful career. Already on parole but faced with the power being turned off and his child forced to eat nothing but cereal, Shawn convinces an older thief (Derrick ""Capone"" Lee) to train him. He soon finds himself caught between his angry girlfriend (Tiffany Withers), his incompetent would-be-criminal friends, and a neighborhood sociopath with a hair-trigger temper (Beanie Sigel). ...<more>",https://fzmovies.net/movie-Paper%20Soldiers--hmp4.htm,https://fzmovies.net/imdb_images/Paper%20Soldiers.jpg
Family,Hollywood,Harry Potter and the Goblet of Fire Part 4,2005,BluRay,Harry finds himself selected as an underaged competitor in a dangerous multi-wizardary school competition.,https://fzmovies.net/movie-Harry%20Potter%20and%20the%20Goblet%20of%20Fire%20Part%204--hmp4.htm,https://fzmovies.net/imdb_images/Harry%20Potter%20and%20the%20Goblet%20of%20Fire%20Part%204.jpg
Action,Hollywood,Avengers Infinity War,2018,BluRay,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe. ...<more>,https://fzmovies.net/movie-Avengers%20Infinity%20War--hmp4.htm,https://fzmovies.net/imdb_images/Avengers.Infinity.War.2018.jpg
Comedy,Hollywood,The Upside,2019,BluRay,"Philip is a disabled white billionaire, who feels that life is not worth living. To help him in his day to day routine, he hires Del, an African American parolee, trying to reconnect with his estranged wife. What begins as a professional relationship develops into a friendship as Del shows his…Tags : remake...<more>",https://fzmovies.net/movie-The%20Upside--hmp4.htm,https://fzmovies.net/imdb_images/The.Upside.2017.jpg
Biography,Hollywood,Lovelace,2013,BluRay,"The story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband, before taking control of her life.",https://fzmovies.net/movie-Lovelace--hmp4.htm,https://fzmovies.net/imdb_images/Lovelace.jpg
Adventure,Hollywood,The Mummy 2017,2017,BluRay,"An ancient princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia, and terrors that defy human comprehension. ...<more>",https://fzmovies.net/movie-The%20Mummy%202017--hmp4.htm,https://fzmovies.net/imdb_images/The.Mummy.2017.jpg
